runway_id,airport_id,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,he_ident,he_latitude_deg,he_longitude_deg
240609,19025,K71N,3250,250,GRS,0,0,5,40.88830185,-76.76609802,23,40.89500046,-76.75830078
245039,18885,K56D,3997,75,ASP,1,0,18,40.88890076,-83.3144989,36,40.87789917,-83.31459808
243276,21379,KWMC,4800,75,ASP,1,0,2,40.89099884,-117.8059998,20,40.90110016,-117.7949982
232858,78,UG11,8182,135,CON,0,0,10,40.89149857,45.94309998,28,40.88370132,45.97090149
238877,4008,LEFM,3281,59,ASP,0,0,16,40.89199829,-4.241779804,34,40.88410187,-4.236130238
239910,20233,KJYR,4700,150,GRS,0,0,5,40.89220047,-97.63259888,23,40.89979935,-97.61889648
236993,4333,LIEO,9006,148,ASP,1,0,5,40.89239883,9.505689621,23,40.9048996,9.529569626
239239,4569,LTFJ,9843,148,CON,1,0,6,40.8927002,29.29339981,24,40.90439987,29.32500076
243929,20869,KPSB,5711,100,ASP,1,0,16,40.89339828,-78.09149933,34,40.8791008,-78.08309937
243699,18695,K3G4,3502,75,ASP,1,0,1,40.89820099,-82.25569916,19,40.90779877,-82.25559998
243064,19322,KAUH,4301,75,ASP,1,0,16,40.89989853,-97.99610138,34,40.88830185,-97.99299622
239911,20233,KJYR,5900,100,CON,1,0,17,40.90480042,-97.62380219,35,40.88869858,-97.62180328
243277,21379,KWMC,7000,100,ASP,1,0,14,40.90599823,-117.814003,32,40.88800049,-117.8050003
236374,4268,LGKV,9844,148,ASP,1,0,5,40.90629959,24.60499954,23,40.92169952,24.63430023
244004,3439,KCAK,7601,150,ASP,1,0,1,40.90719986,-81.44139862,19,40.9280014,-81.44020081
244005,3439,KCAK,7597,150,ASP,1,0,5,40.90750122,-81.4536972,23,40.92160034,-81.4335022
243082,18678,K3C8,7001,200,PEM,0,1,5,40.90769958,-72.81569672,23,40.92340088,-72.8010025
240490,18697,K3G6,2768,45,ASP,1,0,17,40.90980148,-81.0007019,35,40.90219879,-80.9992981
243749,18646,K33U,4650,150,TURF-DIRT-P,0,1,3,40.91579819,-109.3929977,21,40.92490005,-109.3809967
254705,7906,14OI,2500,80,TURF,0,0,7,40.91759872,-82.11799622,25,40.92089844,-82.11009979
243750,18646,K33U,4450,100,TURF-DIRT-P,0,1,7,40.91999817,-109.3970032,25,40.92169952,-109.3820038
242087,20853,KPNT,5001,75,ASP,1,0,6,40.92089844,-88.63169861,24,40.92789841,-88.6160965
244006,3439,KCAK,5599,150,ASP,0,1,14,40.92100143,-81.44979858,32,40.90969849,-81.43609619
243751,18646,K33U,6000,60,ASPH-P,0,0,11,40.92309952,-109.4000015,29,40.9131012,-109.3820038
240314,19980,KGTE,2599,50,CON,1,0,3,40.92350006,-100.151001,21,40.92910004,-100.1449966
243083,18678,K3C8,10001,200,PEM,0,0,14,40.92380142,-72.79399872,32,40.90579987,-72.76679993
353864,353863,US-6782,2330,70,Turf,0,0,6,40.925285,-90.26829,24,40.929475,-90.261915
255552,16522,C66,2899,60,ASPH-G,1,0,2,40.92610168,-90.6332016,20,40.9333992,-90.6289978
238337,4455,LPOV,8005,148,CON,1,0,18,40.92679977,-8.646900177,36,40.90499878,-8.644949913
240315,19980,KGTE,3300,250,GRS,1,0,14,40.92879868,-100.1480026,32,40.92100143,-100.1419983
245168,19926,KGBG,5793,150,ASP,1,0,3,40.93090057,-90.43650055,21,40.94490051,-90.4265976
245169,19926,KGBG,3601,100,ASP,1,0,10,40.93909836,-90.43689728,28,40.93719864,-90.42410278
238934,4033,LESA,8202,197,ASP,1,0,3,40.94200134,-5.509039879,21,40.9620018,-5.495059967
253300,22661,N07,2942,40,ASPH-G,0,0,1,40.9435997,-74.31410217,19,40.95159912,-74.31490326
256784,23575,OH07,2350,100,TURF-GRVL-F,0,0,9,40.94409943,-81.24320221,27,40.94380188,-81.23470306
245182,20552,KMPZ,1965,120,GRS,0,0,3,40.94520187,-91.5134964,21,40.94990158,-91.50980377
242752,20982,KRZL,1930,150,GRS,0,0,9,40.94779968,-87.18840027,27,40.94779968,-87.18139648
242655,18662,K38D,2593,85,GRE,0,0,10R,40.94789886,-80.86599731,28L,40.94779968,-80.8565979
242656,18662,K38D,3404,50,ASP,1,0,10L,40.94820023,-80.86889648,28R,40.94820023,-80.85649872
349493,349492,3NE5,2500,75,Turf,0,0,12,40.94914246,-96.20661163,30,40.945961,-96.19858551
238935,4033,LESA,6594,400,GRE,0,0,8,40.94979858,-5.512760162,26,40.95479965,-5.489719868
245183,20552,KMPZ,4001,75,ASP,1,0,15,40.95100021,-91.51409912,33,40.94129944,-91.50740051
242753,20982,KRZL,4001,60,ASP,1,0,18,40.95339966,-87.1815033,36,40.94240189,-87.18139648
244829,20846,KPMV,4100,100,CON,1,0,16,40.95569992,-95.91950226,34,40.94480133,-95.91629791
243479,20093,KHTO,4255,100,ASP,1,0,10,40.95890045,-72.26029968,28,40.95909882,-72.24490356
245185,18817,K4G4,4012,50,ASP,1,0,10,40.96170044,-80.68460083,28,40.96160126,-80.67009735
241087,3547,KFWA,12000,150,PEM,1,0,5,40.96269989,-85.21269989,23,40.98630142,-85.18240356
243480,20093,KHTO,2223,75,ASP,0,0,16,40.96289825,-72.25170135,34,40.95759964,-72.24759674
244563,20605,KN35,1985,100,GVL,1,0,1,40.96360016,-78.92610168,19,40.96920013,-78.92639923
244564,20605,KN35,3003,50,ASP,1,0,6,40.96450043,-78.9375,24,40.96900177,-78.92839813
239260,4528,LTBA,8530,197,ASP,1,0,5,40.96630096,28.81139946,23,40.97779846,28.83620071
240384,18498,K1N7,3100,70,ASPH-G,1,0,7,40.96910095,-75.00240326,25,40.97320175,-74.99259949
327533,44789,LTCB,9848,148,ASPH,0,0,10,40.96960449,38.06887436,28,40.96409988,38.10361862
243548,3362,KACV,4499,150,ASP,1,0,1,40.97249985,-124.112999,19,40.98320007,-124.1050034
256777,9365,2D1,3500,80,TURF-G,0,0,18,40.97370148,-81.09870148,36,40.96409988,-81.09860229
354113,354112,US-6807,2500,100,Turf,0,0,9,40.974272,-89.007328,27,40.974461,-88.998275
241167,19088,K7V8,3700,60,ASP,1,0,13,40.97470093,-102.3199997,31,40.96699905,-102.310997
241088,3547,KFWA,4001,75,PEM,0,0,9,40.97589874,-85.19879913,27,40.97589874,-85.18430328
241632,3564,KGRI,7002,150,ASP,1,0,17,40.97719955,-98.31479645,35,40.95800018,-98.31490326
236371,4263,LGKM,5150,98,ASP,0,0,14,40.97800064,24.33510017,32,40.96760178,24.34770012
241631,3564,KGRI,6608,100,CON,1,0,13,40.97840118,-98.31169891,31,40.96549988,-98.29489899
256776,9365,2D1,2088,130,TURF-G,1,0,9,40.9817009,-81.04740143,27,40.9817009,-81.03980255
249657,11423,4G3,2912,50,ASPH-G,1,0,9,40.98180008,-81.04740143,27,40.98160172,-81.03690338
245888,18759,K40U,5300,60,ASP,1,0,7,40.98509979,-109.6880035,25,40.98699951,-109.6689987
243549,3362,KACV,6000,150,ASP,1,0,14,40.9856987,-124.112999,32,40.97100067,-124.1029968
241327,20706,KO86,3215,50,ASP,0,0,14,40.98690033,-122.6959991,32,40.97890091,-122.6920013
240739,20114,KHZL,4898,100,ASP,1,0,10,40.98730087,-76.00370026,28,40.98630142,-75.98600006
255250,32038,UTKN,10698,160,ASP,0,0,10,40.98910141,71.53829956,28,40.98009872,71.57520294
239281,4546,LTBX,2506,50,CON,0,0,4,40.99060059,29.2133007,22,40.99549866,29.21969986
254485,8259,1D4,2315,110,TURF-G,0,0,9,40.99259949,-81.43579865,27,40.99250031,-81.42739868
241089,3547,KFWA,8001,150,PEM,1,0,14,40.99349976,-85.2036972,32,40.97809982,-85.18309784
239262,4528,LTBA,9843,148,CON,1,0,17L,40.99639893,28.80850029,35R,40.9695015,28.80949974
239261,4528,LTBA,9843,148,CON,1,0,17R,40.99639893,28.80599976,35L,40.96929932,28.80699921
240597,20599,KN13,2800,50,ASP,1,0,8,40.9966011,-76.44090271,26,40.99890137,-76.43119812
241519,18694,K3G3,3529,75,ASP,1,0,2,40.99679947,-81.75630188,20,41.00630188,-81.7539978
240033,19556,KCRZ,2684,50,CON,1,0,18,40.99779892,-94.75489807,36,40.99039841,-94.75509644
240044,18810,K4C8,3400,60,ASP,1,0,13,40.99919891,-92.77050018,31,40.99330139,-92.7609024
239282,4546,LTBX,4528,98,CON,0,0,18,40.9992981,29.21649933,36,40.98659897,29.21660042
239255,4553,LTCG,8661,148,ASP,1,0,11,40.99950027,39.77519989,29,40.99060059,39.80419922
241520,18694,K3G3,2155,40,ASP,0,0,10,41.00550079,-81.76270294,28,41.00550079,-81.75489807
240349,18411,K12N,1981,50,ASPH-G,1,0,3,41.0060997,-74.73930359,21,41.01119995,-74.73670197
242188,20921,KRDK,4100,75,CON,1,0,5,41.00699997,-95.26670074,23,41.01300049,-95.25409698
241264,19857,KFDY,5883,100,ASP,1,0,7,41.01139832,-83.68119812,25,41.01729965,-83.66130066
247981,20921,KRDK,2050,210,TURF-F,0,0,14,41.01390076,-95.25939941,32,41.0094986,-95.25469971
242189,20921,KRDK,2901,60,CON,1,0,17,41.0143013,-95.26059723,35,41.00640106,-95.2594986
241304,20708,KO89,3600,75,ASP,1,0,2,41.01470184,-121.4369965,20,41.02310181,-121.4300003
241265,19857,KFDY,6500,100,ASP,1,0,18,41.01879883,-83.66609955,36,41.00099945,-83.66629791
242435,19559,KCSQ,1692,100,GRS,0,0,4,41.02069855,-94.36399841,22,41.02399826,-94.35970306
241104,19522,KCNC,4000,75,CON,1,0,10,41.02080154,-93.3635025,28,41.01850128,-93.34929657
241569,19452,KC75,3200,75,ASP,1,0,13,41.02180099,-89.39160156,31,41.01639938,-89.38249969
240717,21284,KUCP,4000,75,ASP,1,0,5,41.02249908,-80.41809845,23,41.03089905,-80.4088974
241570,19452,KC75,2200,50,ASP,1,0,18,41.02259827,-89.38549805,36,41.01660156,-89.38569641
241105,19522,KCNC,2800,75,CON,1,0,17,41.02339935,-93.36440277,35,41.01570129,-93.36440277
237576,4676,LW74,3937,320,GRS,0,0,17L,41.02489853,21.42609978,35R,41.0141983,21.42880058
237575,4676,LW74,1000,60,CON,0,0,17R,41.02489853,21.4253006,35L,41.02220154,21.42589951
240718,21284,KUCP,2850,100,ASP,1,0,13,41.02529907,-80.41790009,31,41.02149963,-80.4088974
252910,7935,15G,2410,37,ASPH-G,1,0,3,41.02539825,-81.80020142,21,41.03139877,-81.79679871
242436,19559,KCSQ,4901,75,ASP,1,0,16,41.02759933,-94.3660965,34,41.01459885,-94.3615036
242288,3370,KAKR,6337,150,ASP,1,0,7,41.03329849,-81.47779846,25,41.04150009,-81.45760345
242777,20612,KN53,3087,30,ASP,1,0,8,41.03419876,-75.16609955,26,41.03760147,-75.15550232
242287,3370,KAKR,2336,100,ASP,1,1,1,41.03450012,-81.46489716,19,41.04100037,-81.46479797
241866,20780,KOWX,4427,65,ASP,1,0,9,41.03549957,-83.99009705,27,41.03559875,-83.97399902
243683,19205,K9U4,5500,75,ASP,1,0,6,41.0359993,-107.5070038,24,41.04059982,-107.487999
243804,19129,K8G1,4028,65,ASP,1,0,10,41.03950119,-82.73179626,28,41.0379982,-82.71730042
253035,23486,O21,2325,50,ASPH-F,0,0,14,41.04449844,-123.6689987,32,41.03839874,-123.6669998
241749,19869,KFIG,4500,75,ASP,1,0,12,41.05059814,-78.42079926,30,41.04660034,-78.40540314
242453,19863,KFFL,2450,165,GRE,0,0,8,41.05329895,-91.98690033,26,41.05379868,-91.97799683
237007,4377,LIRM,9813,98,ASP,1,0,6,41.05419922,14.06649971,24,41.06769943,14.09729958
232876,6443,UDLS,6555,92,ASP,0,0,13,41.0542984,44.32820129,31,41.04259872,44.34619904
244243,20145,KI75,4000,75,CON,1,0,18,41.05780029,-93.68969727,36,41.0469017,-93.68939972
242454,19863,KFFL,4001,75,ASP,1,0,18,41.05899811,-91.9815979,36,41.04800034,-91.98149872
242948,3607,KIKK,5979,100,ASP,1,0,4,41.06579971,-87.85479736,22,41.07870102,-87.84140015
242305,3589,KHPN,4451,150,ASP,1,0,11,41.06710052,-73.71579742,29,41.06439972,-73.69999695
245560,20917,KRCR,5001,75,ASP,1,0,11,41.06729889,-86.19049835,29,41.06380081,-86.17299652
345161,345160,WY46,1855,50,Turf,0,0,8,41.07252884,-104.8290024,26,41.07302856,-104.8223038
243788,20567,KMTP,3481,75,ASP,1,0,6,41.07320023,-71.92539978,24,41.07970047,-71.91619873
242306,3589,KHPN,6548,150,ASP,1,0,16,41.07559967,-73.71330261,34,41.06000137,-73.70140076
242949,3607,KIKK,4399,75,ASP,1,0,16,41.07600021,-87.84629822,34,41.0646019,-87.8411026
245319,19526,KCNP,4000,55,ASP,1,0,12,41.08100128,-102.4700012,30,41.07389832,-102.4580002
242750,18427,K16G,4000,75,ASPH-G,1,0,6,41.0909996,-83.21859741,24,41.0970993,-83.20649719
244137,20975,KRWN,4200,75,ASP,1,0,9,41.09230042,-86.62049866,27,41.09220123,-86.60520172
252429,21094,KSNY,4700,75,TURF-G,0,0,3,41.09249878,-102.9899979,21,41.10290146,-102.9789963
246483,10538,3KK,2644,300,TURF-G,1,0,9,41.09659958,-87.91670227,27,41.09659958,-87.90709686
352266,352265,US-6422,600,100,Turf,0,0,18,41.09759903,-96.28410339,36,41.09600067,-96.28410339
246484,10538,3KK,2564,200,TURF-G,0,0,18,41.09809875,-87.90979767,36,41.0909996,-87.90979767
298946,29981,LTBW,2230,91,Asphalt,0,0,5,41.10179901,28.54439926,23,41.10499954,28.55039978
241549,20905,KR47,4455,65,ASP,1,0,9,41.10250092,-84.05989838,27,41.10369873,-84.04380035
244050,3760,KOTM,5178,200,ASP,1,0,4,41.10309982,-92.45420074,22,41.11320114,-92.44090271
252430,21094,KSNY,6600,100,CONC-G,0,0,13,41.10770035,-102.9940033,31,41.09489822,-102.9769974
244051,3760,KOTM,5885,150,PEM,1,0,13,41.11100006,-92.45580292,31,41.09949875,-92.44069672
250306,6932,07K,3700,60,CONC-E,1,0,15,41.11640167,-98.05329895,33,41.1067009,-98.04940033
241981,20392,KLWL,2681,150,GVL,0,0,1,41.11640167,-114.9240036,19,41.1230011,-114.9189987
349467,349466,US-5644,2617,53,Turf,0,0,18,41.11659241,-84.90365601,39,41.10940933,-84.90345764
239340,6390,UT1E,5576,120,CON,0,0,1,41.1167984,61.41419983,19,41.13199997,61.41640091
241982,20392,KLWL,5498,150,ASP,1,0,8,41.11729813,-114.9319992,26,41.11449814,-114.913002
244145,20724,KOGA,5100,75,CON,1,0,8,41.11780167,-101.7809982,26,41.11780167,-101.7630005
240350,18838,K4N1,3470,60,ASP,1,0,6,41.12519836,-74.35109711,24,41.13159943,-74.34179688
244146,20724,KOGA,3698,50,ASP,1,0,13,41.12590027,-101.7710037,31,41.11769867,-101.7630005
243578,18316,K04G,3073,50,ASPH-F,0,0,2,41.12639999,-80.62110138,20,41.1344986,-80.61810303
243169,18469,K1G5,2867,60,ASPH-G,1,0,1,41.12689972,-81.76200104,19,41.13479996,-81.76180267
239302,4544,LTBU,9844,148,CON,1,0,4,41.12939835,27.90530014,22,41.14709854,27.93260002
245456,3745,KOFF,11700,300,PEM,1,0,12,41.12950134,-95.92469788,30,41.10919952,-95.89170074
243170,18469,K1G5,3556,75,ASPH-P,1,0,9,41.13140106,-81.77380371,27,41.13240051,-81.7609024
241259,3635,KLBF,8000,150,CON,1,0,12,41.13219833,-100.6900024,30,41.11940002,-100.6669998
267440,17154,DTG,2364,21,ASPH-TURF-F,1,0,9,41.13249969,-88.44290161,27,41.13270187,-88.43440247
237052,4310,LIBD,9843,148,ASP,1,0,7,41.13286209,16.74062729,25,41.14233398,16.77408409
241260,3635,KLBF,4436,100,ASP,1,0,17,41.13299942,-100.6930008,35,41.1208992,-100.6930008
242993,20549,KMPO,4000,100,ASP,1,0,5,41.13399887,-75.38150024,23,41.14279938,-75.37290192
242786,20341,KLHV,2200,100,GRS,0,0,09R,41.13510132,-77.42620087,27L,41.13589859,-77.41829681
242787,20341,KLHV,3806,100,ASP,1,0,09L,41.13529968,-77.42919922,27R,41.13669968,-77.41549683
267441,17154,DTG,2000,92,TURF-G,0,0,18,41.13679886,-88.44339752,36,41.13140106,-88.44309998
248764,23495,O55,2980,35,ASPH-F,0,0,4,41.13729858,-121.1279984,22,41.14179993,-121.1190033
242994,20549,KMPO,3948,60,ASP,1,0,13,41.13880157,-75.38710022,31,41.13420105,-75.37409973
242560,3580,KHIF,13508,200,PEM,1,0,14,41.14039993,-111.9840012,32,41.10749817,-111.961998
243951,21084,KSMD,3110,100,ASP,1,0,5,41.14089966,-85.15709686,23,41.14630127,-85.14839935
238912,4031,LERS,1117,115,GRE,0,1,12,41.14310074,1.154579997,30,41.13999939,1.165140033
238911,4031,LERS,8054,148,ASP,1,0,7,41.14410019,1.155859947,25,41.15200043,1.183150053
237053,4310,LIBD,512,164,ASP,0,1,12,41.14429855,16.77949905,30,41.13629913,16.79640007
241589,18769,K42U,3904,50,ASP,0,0,3,41.14500046,-111.7720032,21,41.15230179,-111.762001
319997,319996,IT-0385,1181,66,GRE,0,0,6,41.14559937,14.33679962,24,41.14649963,14.34090042
243952,21084,KSMD,2910,100,ASP,0,0,13,41.14559937,-85.15699768,31,41.1405983,-85.1486969
241435,18467,K1G3,4000,60,ASPH-G,1,0,1,41.14599991,-81.41619873,19,41.15679932,-81.41400146
242933,18562,K29D,4500,75,ASPH-F,1,0,10,41.14630127,-80.17590332,28,41.14580154,-80.1595993
241436,18467,K1G3,2400,165,GRS,0,1,5,41.14929962,-81.42189789,23,41.15420151,-81.41609955
250801,16527,C92,2521,40,ASPH-G,0,0,18,41.15010071,-86.06439972,36,41.14319992,-86.06439972
237569,4670,LW68,1000,70,CON,0,0,17,41.15209961,21.40819931,35,41.14929962,21.40859985
255390,16530,C98,2000,140,TURF-F,1,0,18,41.15219879,-87.46029663,36,41.14509964,-87.46029663
241437,18467,K1G3,1170,55,GRS,0,1,9,41.15309906,-81.41929626,27,41.15309906,-81.41500092
242054,19101,K82V,5336,75,ASP,1,0,8,41.15319824,-104.1399994,26,41.15340042,-104.1210022
245040,3476,KCYS,9267,150,CON,1,0,9,41.15679932,-104.8209991,27,41.15439987,-104.788002
242195,3397,KBDR,4677,150,ASP,1,0,6,41.1570015,-73.13200378,24,41.16609955,-73.11990356
253869,13060,67D,2850,100,TURF-G,0,0,18,41.16220093,-82.2016983,36,41.15790176,-82.20149994
245041,3476,KCYS,6691,150,ASP,1,0,13,41.16220093,-104.8270035,31,41.14920044,-104.8099976
242196,3397,KBDR,4761,150,ASP,1,0,11,41.16619873,-73.13500214,29,41.16450119,-73.11779785
257824,16500,KBID,2502,100,ASPH-E,0,0,10,41.16770172,-71.58239746,28,41.16849899,-71.57330322
237565,4572,LWOH,8366,140,ASP,1,0,2,41.16899872,20.73769951,20,41.19079971,20.74690056
242197,3397,KBDR,3200,150,ASP,0,1,17,41.17060089,-73.12809753,35,41.1617012,-73.12439728
240776,3498,KDUJ,5504,100,ASP,1,0,7,41.17480087,-78.9076004,25,41.18180084,-78.88980103
354839,316329,LFTO,9843,148,ASPH,1,0,6,41.1755,40.832,24,41.18417,40.86583
257911,9824,2V3,2413,100,TURF-G,1,0,18,41.18479919,-89.146698,36,41.17819977,-89.146698
257350,16075,A26,2850,40,ASPH-P,0,0,9,41.18790054,-120.9589996,27,41.18510056,-120.9499969
242782,3746,KOGD,8103,150,ASP,1,0,3,41.18799973,-112.0210037,21,41.2038002,-112
245570,20151,KIBM,6199,75,CON,1,0,10,41.19020081,-103.6880035,28,41.18590164,-103.6660004
242202,19918,KFZI,4198,100,ASP,1,0,9,41.19079971,-83.40219879,27,41.19079971,-83.38690186
240287,19909,KFWN,3499,75,ASP,1,0,3,41.1955986,-74.62480164,21,41.20479965,-74.62129974
242783,3746,KOGD,5600,150,ASP,1,1,7,41.19789886,-112.0220032,25,41.19789886,-112.0019989
244354,20523,KMLE,3801,75,CON,1,0,12,41.19929886,-96.11759949,30,41.19269943,-96.10690308
344818,344815,US-4185,4141,480,Water,0,0,3W,41.19929886,-85.0177002,21W,41.20944977,-85.01100159
242162,11215,47OH,3000,50,ASPH,1,0,9,41.19960022,-82.5789032,27,41.20050049,-82.56809998
250314,15343,92D,1410,95,TURF-G,0,0,18,41.20069885,-82.11470032,36,41.19680023,-82.11450195
242784,3746,KOGD,5195,150,ASP,1,0,16,41.20090103,-112.0149994,34,41.18659973,-112.0149994
245396,19790,KEZI,3200,60,ASP,1,0,1,41.20259857,-89.96250153,19,41.21120071,-89.96019745
250313,15343,92D,2670,95,TURF-G,0,0,9,41.20299911,-82.12059784,27,41.20299911,-82.11090088
245397,19790,KEZI,4500,75,ASP,1,0,9,41.20410156,-89.97380066,27,41.20389938,-89.95749664
244232,18762,K41N,3000,30,ASP,0,0,1,41.20709991,-80.96849823,19,41.21519852,-80.97000122
242478,18563,KPOV,3500,75,ASPH-F,1,0,9,41.20980072,-81.25800323,27,41.21060181,-81.24530029
247879,13236,6D7,2480,70,TURF-G,0,0,9,41.21549988,-83.87760162,27,41.21549988,-83.86859894
247878,13236,6D7,1725,60,TURF-G,0,0,5,41.21699905,-83.87830353,23,41.2201004,-83.87339783
239727,19337,KAXQ,4100,75,ASP,1,0,6,41.22180176,-79.44629669,24,41.22980118,-79.43579865
254400,14561,82D,1744,90,TURF-G,0,0,18,41.22679901,-83.02770233,36,41.22200012,-83.02770233
241803,20756,KOOA,1975,75,CON,0,0,4,41.22679901,-92.49639893,22,41.23059845,-92.49150085
248160,12334,5D9,2576,80,TURF-G,0,0,18,41.2276001,-82.95760345,36,41.22029877,-82.95770264
241804,20756,KOOA,4003,75,CON,1,0,13,41.22869873,-92.49900055,31,41.22100067,-92.48860168
240299,19160,K93Y,2100,150,GRS,0,0,1,41.23059845,-97.11799622,19,41.23609924,-97.11599731
330048,14090,7D6,2700,60,Turf,0,0,2,41.23072052,-81.17179871,20,41.23716354,-81.16894531
253213,16529,C97,3041,100,TURF-G,1,0,18,41.23429871,-87.50769806,36,41.22600174,-87.50769806
249188,14092,7.00E+03,2640,60,TURF-G,0,0,3,41.23500061,-81.25559998,21,41.2417984,-81.25209808
245476,19256,KAHQ,4101,75,CON,1,0,2,41.23619843,-96.59700012,20,41.24649811,-96.59100342
240300,19160,K93Y,3100,50,ASP,1,0,14,41.23680115,-97.12020111,32,41.22990036,-97.11380005
242252,3614,KIPT,6474,150,ASP,1,0,9,41.23870087,-76.93440247,27,41.24269867,-76.91149902
245477,19256,KAHQ,3290,150,GRS,1,0,13,41.24280167,-96.59909821,31,41.23559952,-96.59169769
243356,18890,K5A1,4210,75,ASP,1,0,10,41.24480057,-82.55889893,28,41.24470139,-82.54360199
242253,3614,KIPT,4280,150,ASP,1,0,12,41.24499893,-76.92649841,30,41.2417984,-76.91149902
241297,3360,KACK,6303,150,ASP,1,0,6,41.24689865,-70.07250214,24,41.25920105,-70.0562973
245992,3960,KYNG,5002,150,ASP,1,0,5,41.24969864,-80.68250275,23,41.25939941,-80.66960144
240388,18351,K0B8,1792,75,ASPH-E,1,0,7,41.25130081,-72.03469849,25,41.25320053,-72.02870178
246699,16507,C00,2480,45,ASPH-G,1,0,17,41.2521019,-90.73760223,35,41.24530029,-90.73680115
241298,3360,KACK,2696,50,ASP,0,0,12,41.25279999,-70.06220245,30,41.25059891,-70.05280304
240389,18351,K0B8,2328,100,ASPH-E,1,0,12,41.25320053,-72.03569794,30,41.25120163,-72.02760315
246046,26392,UTTT,12812,148,ASP,1,0,08R,41.2533,69.261703,26L,41.258301,69.303299
246005,3599,KHVN,5600,150,ASP,1,0,2,41.2560997,-72.88819885,20,41.27140045,-72.8871994
246047,26392,UTTT,13123,197,CON,1,0,08L,41.256699,69.261703,26R,41.259998,69.301697
241299,3360,KACK,4000,100,ASP,1,0,15,41.25799942,-70.06079865,33,41.25019836,-70.05049896
238322,4459,LPPR,11417,148,ASP,1,0,17,41.26330185,-8.685239792,35,41.23249817,-8.677200317
243665,19463,KCBF,4100,75,CON,1,0,14,41.26350021,-95.76529694,32,41.25479889,-95.75589752
239238,4568,LTFH,9843,148,CON,1,0,13,41.26369858,36.55419922,31,41.24520111,36.58000183
240498,18949,K62D,2907,30,ASP,1,0,4,41.26509857,-80.93119812,22,41.27159882,-80.92510223
249613,8566,1O6,2700,60,ASPH-G,0,0,14,41.26649857,-122.2740021,32,41.25960159,-122.2699966
246006,3599,KHVN,3626,100,ASP,1,1,14,41.267101,-72.890297,32,41.260502,-72.880402
243666,19463,KCBF,4000,100,CON,1,0,18,41.26860046,-95.75740051,36,41.25759888,-95.75779724
240499,18949,K62D,2700,140,GRE,0,0,18,41.26929855,-80.92649841,36,41.26190186,-80.92649841
238349,4465,LPVR,3107,98,ASP,1,0,2,41.27030182,-7.722169876,20,41.27840042,-7.71875
242048,19782,KEVW,7300,100,ASP,1,0,5,41.27080154,-111.0469971,23,41.27870178,-111.0220032
237395,3964,UA34,5370,130,PEM,0,0,3,41.27080154,67.96469879,21,41.28210068,67.97720337
242049,19782,KEVW,7300,100,ASP,0,1,05R,41.27099991,-111.0439987,23L,41.27890015,-111.0199966
240759,19315,KASW,6000,100,ASP,1,0,9,41.2723999,-85.84619904,27,41.27270126,-85.82440186
245993,3960,KYNG,9003,150,ASP,1,0,14,41.27289963,-80.69239807,32,41.25540161,-80.66919708
245591,19332,KAWG,3401,50,CON,1,0,13,41.27939987,-91.67780304,31,41.27289963,-91.6690979
